109	268	Mt	129151#	233#
110	268	Ds	133648#	301#
105	269	Db	119148#	624#
106	269	Sg	119763#	364#
107	269	Bh	121478#	374#
108	269	Hs	124564#	124#
109	269	Mt	129370#	463#
110	269	Ds	134834.709	31.403
105	270	Db	122307#	617#
106	270	Sg	121491#	557#
107	270	Bh	124226#	287#
108	270	Hs	125112#	248#
109	270	Mt	130710#	170#
110	270	Ds	134678.282	48.011
106	271	Sg	124757#	585#
107	271	Bh	125921#	415#
108	271	Hs	127740#	280#
109	271	Mt	131101#	330#
110	271	Ds	135948#	97#
106	272	Sg	126580#	727#
107	272	Bh	128789#	532#
108	272	Hs	129006#	510#
109	272	Mt	133581#	485#
110	272	Ds	136015#	413#
111	272	Rg	142773#	233#
106	273	Sg	130018#	503#
107	273	Bh	130633#	692#
108	273	Hs	131890#	367#
109	273	Mt	134713#	424#
110	273	Ds	138356#	134#
111	273	Rg	142695#	526#
107	274	Bh	133682#	619#
108	274	Hs	133486#	592#
109	274	Mt	137246#	354#
110	274	Ds	139197#	389#
111	274	Rg	144613#	177#
107	275	Bh	135691#	596#
108	275	Hs	136620#	587#
109	275	Mt	138829#	418#
110	275	Ds	141565#	410#
111	275	Rg	145296#	519#
108	276	Hs	138285#	754#
109	276	Mt	141315#	532#
110	276	Ds	142541#	548#
111	276	Rg	147486#	629#
112	276	Cn	150352#	596#
108	277	Hs	141493#	541#
109	277	Mt	142968#	699#
110	277	Ds	145140#	384#
111	277	Rg	148338#	520#
112	277	Cn	152403#	143#
109	278	Mt	145736#	621#
110	278	Ds	146381#	625#
111	278	Rg	150517#	357#
112	278	Cn	152932#	438#
113	278	Ed	158889#	184#
109	279	Mt	147496#	667#
110	279	Ds	149126#	598#
111	279	Rg	151775#	421#
112	279	Cn	155030#	456#
113	279	Ed	159239#	699#
110	280	Ds	150520#	780#
111	280	Rg	153886#	532#
112	280	Cn	155696#	583#
113	280	Ed	161140#	400#
110	281	Ds	153431#	579#
111	281	Rg	155297#	806#
112	281	Cn	158019#	387#
113	281	Ed	161810#	300#
111	282	Rg	157800#	654#
112	282	Cn	158976#	656#
113	282	Ed	163725#	361#
111	283	Rg	159281#	697#
112	283	Cn	161486#	608#
113	283	Ed	164707#	436#
112	284	Cn	162545#	806#
113	284	Ed	166591#	534#
114	284	Fl	168921#	656#
112	285	Cn	165173#	581#
113	285	Ed	167731#	807#
114	285	Fl	171003#	391#
113	286	Ed	170014#	656#
114	286	Fl	171773#	657#
113	287	Ed	171245#	725#
114	287	Fl	174073#	610#
115	287	Ef	177895#	439#
114	288	Fl	175042#	806#
115	288	Ef	179771#	536#
114	289	Fl	177564#	584#
115	289	Ef	180666#	809#
116	289	Lv	184528#	492#
115	290	Ef	182894#	658#
116	290	Lv	185198#	660#
115	291	Ef	183990#	784#
116	291	Lv	187387#	612#
117	291	Eh	191800#	594#
116	292	Lv	188242#	806#
117	292	Eh	193576#	669#
116	293	Lv	190669#	586#
117	293	Eh	194385#	810#
118	293	Ei	198873#	702#
117	294	Eh	196521#	660#
118	294	Ei	199463#	663#
118	295	Ei	201512#	644#
